種別,物件名,販売価格,所在地,沿線・駅,間取り,土地面積,建物面積,築年月,坪単価,URL,情報取得日
土地,◆建築条件無し◆更地渡し◆花火大会鑑賞◆小学校徒歩圏内◆陽当り通風良好◆,1499万円,岐阜県岐阜市早田東町５,名鉄各務原線「名鉄岐阜」徒歩41分,,200.31m2（60.59坪）（登記）,,,24.8万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_78122142/,2026-02-01
土地,お好きなハウスメーカーなどで建築可◎スーパー、ドラッグストアが徒歩6分圏内,1500万円,岐阜県岐阜市福光東３,ＪＲ東海道本線「岐阜」バス23分停歩3分,,186.15m2（56.31坪）（登記）,,,26.7万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_71224190/,2026-02-01
土地,整形地49坪！計画しやすい広さ。平屋・2階建も検討でき、理想のお家に！,1500万円,岐阜県各務原市鵜沼朝日町４,名鉄各務原線「苧ケ瀬」徒歩19分,,196.7m2（59.50坪）（実測）,,,25.3万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_79027613/,2026-02-01
土地,■建築条件なし（お好きな住宅メーカーで建築していただけます）,1520万円～1570万円,岐阜県各務原市蘇原青雲町３,名鉄各務原線「六軒」徒歩17分～18分,,149.3m2（45.16坪）（実測）,,,-,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_74813062/,2026-02-01
土地,蘇原瑞穂町２（各務原市役所前駅） 1530万円,1530万円,岐阜県各務原市蘇原瑞穂町２-13番2、13番3,名鉄各務原線「各務原市役所前」徒歩20分,,168.06m2・168.09m2（50.83坪・50.84坪）（登記）,,,-,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_77455251/,2026-02-01
土地,ヘーベルハウスの建築条件付き,1530万円～1630万円,岐阜県岐阜市上川手,名鉄名古屋本線「茶所」徒歩10分,,200.55m2～200.56m2（60.66坪～60.66坪）（登記）,,,-,https://suumo.jp/tochi/gifu/sc_gifu/nc_78005412/,2026-02-01
土地,■建築条件なし（お好きな住宅メーカーで建築していただけます）,1530万円～1650万円,岐阜県岐阜市東鶉４,名鉄竹鼻線「柳津」徒歩25分,,146.51m2（登記）,,,-,https://suumo.jp/tochi/gifu/sc_gifu/nc_75566827/,2026-02-01
土地,那加西市場町６（新那加駅） 1550万円,1550万円,岐阜県各務原市那加西市場町６-129-3,名鉄各務原線「新那加」徒歩19分,,211.5m2（63.97坪）（登記）,,,24.3万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_78145462/,2026-02-01
土地,整形地、前面棟無（天王公園）間口約１２ｍ以上、建築条件なし,1587万円,岐阜県岐阜市東鶉５,名鉄竹鼻線「柳津」徒歩23分,,331.65㎡（100.32坪）（実測）、路地状部分：48㎡...,,,15.9万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_76253929/,2026-02-01
土地,小学校まで徒歩約4分！田神駅まで徒歩約分！45坪の建築条件なしのお土地です,1590万円,岐阜県岐阜市華陽,名鉄各務原線「田神」徒歩5分,,151.38m2（45.79坪）（登記）,,,34.8万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_79220289/,2026-02-01
土地,■ハウスドゥ名古屋西■不動産の購入・売却・住み替えなど、ご相談はお気軽に！,1598万円,岐阜県岐阜市六条南１-8-20、8-25、8-26,ＪＲ東海道本線「岐阜」バス12分停歩1分,,212.67m2（64.33坪）（登記）,,,24.9万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_76398593/,2026-02-01
土地,■明郷小学校徒歩3分■建築条件なし■前面道路南東6ｍ■バロー都通店徒歩9分,1635万円,岐阜県岐阜市池田町１-3番3,ＪＲ東海道本線「岐阜」徒歩30分,,163.75m2（49.53坪）（登記）,,,33.1万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_78822824/,2026-02-01
土地,＼限定２棟！自由設計の家／敷地50坪×駐車場3台×加納西小×岐阜駅徒歩圏内,1650万円,岐阜県岐阜市加納南陽町３-6番2、7番,ＪＲ東海道本線「岐阜」徒歩19分,,130.1m2～165.31m2（39.35坪～50.00坪）,,,-,https://suumo.jp/tochi/gifu/sc_gifu/nc_20023147/,2026-02-01
土地,薮田西１（西岐阜駅） 1680万円,1680万円,岐阜県岐阜市薮田西１,ＪＲ東海道本線「西岐阜」徒歩17分,,293.47m2（88.77坪）（登記）,,,19.0万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_20026966/,2026-02-01
土地,＼全国に展開するヤマダが暮らしに関するすべてをトータルコーディネート！／,1680万円,岐阜県各務原市蘇原申子町１,名鉄各務原線「各務原市役所前」徒歩25分,,225.47m2（登記）,,,24.7万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_78853454/,2026-02-01
土地,蘇原菊園町４（蘇原駅） 1690万円,1690万円,岐阜県各務原市蘇原菊園町４,ＪＲ高山本線「蘇原」徒歩11分,,255.4m2,,,21.9万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_76726151/,2026-02-01
土地,■ハウスドゥ名古屋西■不動産の購入・売却・住み替えなど、ご相談はお気軽に！,1698万円,岐阜県岐阜市六条南１-8-17、8-22,ＪＲ東海道本線「岐阜」バス12分停歩1分,,216.93m2（65.62坪）（登記）,,,25.9万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_77707126/,2026-02-01
土地,一日市場北町（西岐阜駅） 1754万円,1754万円,岐阜県岐阜市一日市場北町5-2、5-32,ＪＲ東海道本線「西岐阜」徒歩40分,,391.93m2（118.55坪）（登記）,,,14.8万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_78950287/,2026-02-01
土地,◆間口(西側) 約10m◎◆整形地◆解体更地渡し◆測量渡し◆生活施設が身近,1760万円,岐阜県各務原市蘇原新栄町３,ＪＲ高山本線「蘇原」徒歩9分,,317.94m2（96.17坪）（登記）,,,18.3万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_79031310/,2026-02-01
土地,東川手１（岐南駅） 1780万円,1780万円,岐阜県岐阜市東川手１,名鉄名古屋本線「岐南」徒歩5分,,330.72m2（100.04坪）（登記）,,,17.8万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_20081338/,2026-02-01
土地,■名鉄各務原線「新加納駅」まで徒歩3分,1780万円,岐阜県各務原市那加浜見町２,名鉄各務原線「新加納」徒歩3分,,165.82m2（登記）,,,35.5万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_78319627/,2026-02-01
土地,■ハウスドゥ名古屋西■不動産の購入・売却・住み替えなど、ご相談はお気軽に！,1798万円,岐阜県岐阜市六条南１-8-10、8-21,ＪＲ東海道本線「岐阜」バス12分停歩1分,,178.07m2（53.86坪）（登記）,,,33.4万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_76398591/,2026-02-01
土地,間口約13ｍ！平屋住宅や二世帯住宅も検討可能な、自由度の高い敷地です。,1800万円,岐阜県各務原市那加前洞新町３,名鉄各務原線「市民公園前」徒歩11分,,297.2m2（89.90坪）（登記）,,,20.1万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_79031297/,2026-02-01
土地,六条南１（岐阜駅） 1800万円・1850万円,1800万円・1850万円,岐阜県岐阜市六条南１-11番2、11番3,ＪＲ東海道本線「岐阜」徒歩30分,,168.37m2（実測）,,,-,https://suumo.jp/tochi/gifu/sc_gifu/nc_77580944/,2026-02-01
土地,江崎北（西岐阜駅） 1800万円,1800万円,岐阜県岐阜市江崎北,ＪＲ東海道本線「西岐阜」徒歩22分,,709.73m2（214.69坪）（登記）,,,8.4万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_77524880/,2026-02-01
土地,幹線道路沿い！１７．１万円／坪！間口１７ｍ！,1800万円,岐阜県羽島市小熊町島２,名鉄竹鼻線「竹鼻」徒歩9分,,347m2（登記）,,,17.2万円／坪,https://suumo.jp/tochi/gifu/sc_hashima/nc_76154534/,2026-02-01
土地,江崎北（西岐阜駅） 1800万円,1800万円,岐阜県岐阜市江崎北,ＪＲ東海道本線「西岐阜」徒歩22分,,709.73m2（214.69坪）（登記）,,,8.4万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_78739350/,2026-02-01
土地,宇佐南３（西岐阜駅） 1880万円,1880万円,岐阜県岐阜市宇佐南３,ＪＲ東海道本線「西岐阜」徒歩28分,,271m2（登記）,,,23.0万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_77544700/,2026-02-01
土地,蔵前６（手力駅） 1900万円,1900万円,岐阜県岐阜市蔵前６,名鉄各務原線「手力」徒歩1分,,397m2（登記）,,,15.9万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_79217041/,2026-02-01
土地,■名鉄竹鼻・羽島線 羽島市役所前駅 徒歩10分、江吉良駅 徒歩11分,1980万円,岐阜県羽島市福寿町浅平,名鉄竹鼻線「羽島市役所前」徒歩10分,,558.4m2（登記）,,,11.8万円／坪,https://suumo.jp/tochi/gifu/sc_hashima/nc_78982340/,2026-02-01
土地,六条東２（岐阜駅） 1980万円,1980万円,岐阜県岐阜市六条東２-1番11他(地番),ＪＲ東海道本線「岐阜」徒歩19分～20分,,132m2（登記）,,,49.6万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_78874425/,2026-02-01
土地,◆造成工事完了後引渡し◆建築条件無し◆南向き◆整形地◆全区画70坪以上◆,1980万円,岐阜県各務原市那加前洞新町５,名鉄各務原線「市民公園前」徒歩18分,,238m2（71.99坪）,,,27.6万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_79052439/,2026-02-01
土地,◆造成工事完了後引渡し◆建築条件無し◆南向き◆整形地◆全区画70坪以上◆,1980万円,岐阜県各務原市那加前洞新町５,名鉄各務原線「市民公園前」徒歩18分,,238m2（71.99坪）,,,27.6万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_79052436/,2026-02-01
土地,◆建築条件なし◆89坪超の整形地！道路高低差ナシ、間口11ｍで駐車も安心！,1990万円,岐阜県各務原市蘇原菊園町４,ＪＲ高山本線「蘇原」徒歩9分,,296.98m2（89.83坪）,,,22.2万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_79169515/,2026-02-01
土地,南向き約２５３坪！８万円／坪！事業用・アパート用地にも！,2028万円,岐阜県羽島郡笠松町北及,名鉄竹鼻線「柳津」徒歩20分,,838m2（登記）,,,8.1万円／坪,https://suumo.jp/tochi/gifu/sc_hashimagun/nc_78271493/,2026-02-01
土地,面積　約５５４坪！３万円／坪！整形地！,2180万円,岐阜県岐阜市岩田西１,ＪＲ高山本線「那加」徒歩72分,,1834m2（登記）、高圧線下：296.82m2含,,,4.0万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_76263802/,2026-02-01
土地,水主町１（岐南駅） 2200万円,2200万円,岐阜県岐阜市水主町１,名鉄名古屋本線「岐南」徒歩17分,,277.27m2（83.87坪）（登記）,,,26.3万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_20103799/,2026-02-01
土地,■間口約15m■建築条件なし！駅、高速IC、大型商業施設ちかく！,2200万円,岐阜県各務原市那加新加納町,名鉄各務原線「新加納」徒歩7分,,204.95m2（実測）,,,35.5万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_76322304/,2026-02-01
土地,■建築条件なし■アパート用地、住宅用地,2250万円,岐阜県岐阜市粟野西５,岐阜バス「粟野警察アパート前」徒歩1分,,1302.23m2（登記）,,,5.8万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_76848413/,2026-02-01
土地,前面棟無、平坦地、前道６ｍ以上、スーパー 徒歩１０分以内、リバーサイド,2280万円,岐阜県岐阜市島田１-6番25,ＪＲ東海道本線「岐阜」徒歩46分,,331.05m2（100.14坪）（実測）,,,22.8万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_78161777/,2026-02-01
土地,◆約６１９坪大きな敷地お探しの方◆整地済み！高低差ありません,2480万円,岐阜県各務原市川島北山町,ＪＲ東海道本線「木曽川」徒歩49分,,2046m2（登記）,,,4.1万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_77571411/,2026-02-01
土地,竹鼻町（羽島市役所前駅） 2580万円,2580万円,岐阜県羽島市竹鼻町,名鉄竹鼻線「羽島市役所前」徒歩2分,,1371.66m2（414.92坪）（実測）,,,6.3万円／坪,https://suumo.jp/tochi/gifu/sc_hashima/nc_94803771/,2026-02-01
土地,■建築条件なし（お好きな住宅メーカーで建築していただけます）,2600万円～2880万円,岐阜県岐阜市六条北３,ＪＲ東海道本線「西岐阜」徒歩26分,,242.15m2～247.65m2（73.25坪～74.91坪）,,,-,https://suumo.jp/tochi/gifu/sc_gifu/nc_74925777/,2026-02-01
土地,加納南陽町１（岐阜駅） 2600万円,2600万円,岐阜県岐阜市加納南陽町１,ＪＲ東海道本線「岐阜」徒歩19分,,278.02m2（84.10坪）（実測）,,,31.0万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_78420116/,2026-02-01
土地,八代１（名鉄岐阜駅） 2600万円,2600万円,岐阜県岐阜市八代１-9番1、9番18、9番19,名鉄名古屋本線「名鉄岐阜」徒歩77分,,438m2（132.49坪）（登記）,,,19.7万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_78852101/,2026-02-01
土地,那加織田町１（各務原市役所前駅） 2770万円,2770万円,岐阜県各務原市那加織田町１,名鉄各務原線「各務原市役所前」徒歩8分,,352.28m2（106.56坪）（登記）,,,26.0万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_20009395/,2026-02-01
土地,菅原町３ 2880万円,2880万円,岐阜県岐阜市菅原町３,名鉄名古屋本線「名鉄岐阜」バス8分停歩3分,,495.33m2（149.83坪）（登記）,,,19.3万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_76608071/,2026-02-01
土地,◆土地231坪超◆高台◆建築条件無し◆眺望良好◆2沿線利用可◆周辺環境充実,2980万円,岐阜県羽島郡岐南町薬師寺５,名鉄名古屋本線「笠松」徒歩16分,,766m2（231.71坪）（登記）,,,12.9万円／坪,https://suumo.jp/tochi/gifu/sc_hashimagun/nc_78582755/,2026-02-01
土地,５万円／坪！古家付き！解体更地渡しも相談可！,3095万円,岐阜県岐阜市石原３,岐阜バス「厳美郵便局」徒歩6分,,2048.43m2（登記）,,,5.0万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_78495938/,2026-02-01
土地,六条北３ 3123万円,3123万円,岐阜県岐阜市六条北３-６番２の一部,ＪＲ東海道本線「岐阜」バス10分停歩5分,,295m2（89.23坪）（登記）,,,35.0万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_79145475/,2026-02-01
土地,那加琴が丘町１（新加納駅） 3350万円,3350万円,岐阜県各務原市那加琴が丘町１,名鉄各務原線「新加納」徒歩31分,,920.24m2（登記）,,,12.1万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_20038622/,2026-02-01
土地,【建築条件無し◎】現況アスファルト舗装の駐車場になっています♪,3470万円,岐阜県岐阜市加納南陽町１,ＪＲ東海道本線「岐阜」徒歩20分,,295.37m2（89.34坪）（登記）,,,38.9万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_78585148/,2026-02-01
土地,国道２１号線の南東角地！店舗・事務所用地に最適！,3900万円,岐阜県各務原市三井東町１,名鉄各務原線「市民公園前」徒歩12分,,920m2（278.29坪）（登記）,,,14.1万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_76619502/,2026-02-01
土地,●新春キャンペーン実施中！調整区域・既存宅・再建築可能！・別途：南西側の,3900万円,岐阜県各務原市大野町３,名鉄各務原線「新加納」徒歩21分,,1216.57m2（登記）,,,10.6万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_79110023/,2026-02-01
土地,栄新町３ 3980万円,3980万円,岐阜県岐阜市栄新町３,名鉄名古屋本線「名鉄岐阜」バス13分停歩5分,,561.47m2（169.84坪）（登記）,,,23.5万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_79201974/,2026-02-01
土地,加納鷹匠町 3980万円,3980万円,岐阜県岐阜市加納鷹匠町,ＪＲ東海道本線「岐阜」バス7分停歩3分,,409.91m2（123.99坪）（登記）,,,32.1万円／坪,https://suumo.jp/tochi/gifu/sc_gifu/nc_77882627/,2026-02-01
土地,堀津町東山（岐阜羽島駅） 3980万円,3980万円,岐阜県羽島市堀津町東山,東海道新幹線「岐阜羽島」徒歩21分,,1559.17m2（471.64坪）（登記）,,,8.5万円／坪,https://suumo.jp/tochi/gifu/sc_hashima/nc_77793473/,2026-02-01
土地,鵜沼各務原町４（苧ケ瀬駅） 5280万円,5280万円,岐阜県各務原市鵜沼各務原町４,名鉄各務原線「苧ケ瀬」徒歩7分,,1103.59m2（333.83坪）（実測）,,,15.9万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_74628895/,2026-02-01
土地,国道２１号線沿い、間口21ｍ、３３３．４１坪、整形地、更地,7100万円,岐阜県各務原市鵜沼西町３,名鉄各務原線「鵜沼宿」徒歩5分,,1102.2m2（登記）,,,21.3万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_77543128/,2026-02-01
土地,別府（穂積駅） 1億950万円,1億950万円,岐阜県瑞穂市別府,ＪＲ東海道本線「穂積」徒歩5分,,1097.49m2（331.98坪）（登記）,,,33.0万円／坪,https://suumo.jp/tochi/gifu/sc_mizuho/nc_20081283/,2026-02-01
土地,■解体更地渡し、確定測量済み（2024年2月）!!,4億902万円,岐阜県各務原市鵜沼各務原町５,名鉄各務原線「苧ケ瀬」徒歩1分,,6760.62m2（登記）,,,20.1万円／坪,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_79061223/,2026-02-01
土地,自由設計可能な建築条件無し分譲地。各区画建物参考プランご用意しております。,2040万円,愛知県一宮市和光２,ＪＲ東海道本線「尾張一宮」徒歩24分,,82.49m2,,,81.8万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78654575/,2026-02-01
土地,建築条件なしの分譲地。カースペース付き2階建ての参考プランございます。,2089万円,愛知県一宮市大志２,名鉄名古屋本線「名鉄一宮」徒歩12分,,91.04m2,,,75.9万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78223777/,2026-02-01
土地,前面道路7mと駐車も楽々。自由な設計が可能な建築条件無し分譲地です。,2440万円～2540万円,愛知県一宮市朝日３,ＪＲ東海道本線「尾張一宮」徒歩29分,,86.57m2～93.51m2,,,-,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79211386/,2026-02-01
土地,3駅3路線利用可。南北両面道路で開放感あり。建築条件無しの分譲地です。,2810万円,愛知県一宮市平和３,名鉄名古屋本線「名鉄一宮」徒歩13分,,90.07m2,,,103.2万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78943510/,2026-02-01
土地,テラスウォークが近くとても便利な立地です。,1200万円,愛知県一宮市浜町５,ＪＲ東海道本線「尾張一宮」徒歩26分,,93.53m2（28.29坪）（登記）,,,42.5万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_20016719/,2026-02-01
土地,建築条件無◇土地面積31坪以上◇整形地◇造成渡し◇閑静な住宅地◇住環境良好,1690万円,愛知県一宮市今伊勢町宮後字東茶原,名鉄名古屋本線「今伊勢」徒歩9分,,105.78m2（31.99坪）,,,52.9万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79076465/,2026-02-01
土地,■南東角地■建築条件なし・注文住宅もご提案可能■丹陽小学校まで徒歩9分,1690万円・1890万円,愛知県一宮市三ツ井８,名鉄犬山線「岩倉」徒歩43分,,124.88m2,,,-,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79172700/,2026-02-01
土地,◆建築条件なし◆更地渡し◆周辺環境充実◆住環境良好◆土地面積約48坪以上◆,1890万円,愛知県一宮市伝法寺１１,名鉄犬山線「大山寺」徒歩37分,,158.68m2～159.71m2（48.00坪～48.31坪）（実測）,,,-,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78615091/,2026-02-01
土地,◆建築条件無し◆土地面積34坪超え◆整形地◆解体後造成渡し◆商業施設充実,2090万円,愛知県一宮市花池２,名鉄名古屋本線「妙興寺」徒歩8分,,115.65m2（34.98坪）（実測）,,,59.8万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79177826/,2026-02-01
土地,■全10区画■敷地38～44坪■間口6.2～6.8ｍあり■小学校　徒歩7分,2190万円～2550万円,愛知県一宮市柳戸町２,名鉄名古屋本線「妙興寺」徒歩14分～15分,,127.79m2～145.63m2,,,-,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79204861/,2026-02-01
土地,◆建築条件無し◆土地面積41坪以上◆造成渡し◆商業施設充実◆住環境良好◆,2290万円・2490万円,愛知県一宮市大宮４-6-1,ＪＲ東海道本線「尾張一宮」徒歩17分,,137.05m2・188.03m2（41.45坪・56.87坪）（実測）,,,-,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79061293/,2026-02-01
土地,◆建築条件なし◆36坪以上◆整形地◆造成渡し◆商業施設充実◆建物プラン有◆,2590万円,愛知県一宮市昭和１,名鉄尾西線「観音寺」徒歩10分,,120.43m2（36.42坪）（実測）,,,71.1万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_20037576/,2026-02-01
土地,観音寺１（観音寺駅） 2680万円,2680万円,愛知県一宮市観音寺１-18-19,名鉄尾西線「観音寺」徒歩5分,,164.54m2～165.57m2,,,-,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78989369/,2026-02-01
土地,敷地40坪超え／建築条件なし／大志小徒歩8分／名鉄「名鉄一宮」駅徒歩9分！,2690万円・2990万円,愛知県一宮市本町通８,ＪＲ東海道本線「尾張一宮」徒歩10分,,132.24m2・163.76m2,,,-,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77898599/,2026-02-01
土地,■土地面積約823坪の大型用地■住宅用でも事業用でも用途可,2億7500万円,愛知県一宮市浅野字大西裏,ＪＲ東海道本線「尾張一宮」徒歩36分,,2721.41m2（登記）,,,33.5万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76023464/,2026-02-01
土地,お好きなハウスメーカー・工務店で建物建築できます。,880万円,愛知県一宮市冨田字宮東,名鉄尾西線「萩原」徒歩41分,,208.39m2（登記）,,,14.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77262385/,2026-02-01
土地,■どなでも建築・再建築可能な土地です。■土地面積 約５８.９９坪,880万円,愛知県一宮市佐千原字藤の宮,名鉄名古屋本線「石刀」徒歩25分,,195.04m2（58.99坪）（登記）,,,15.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76550331/,2026-02-01
土地,●建築条件なし●周辺環境充実●玉ノ井駅まで徒歩約12分,950万円,愛知県一宮市木曽川町里小牧字新茅場,名鉄尾西線「玉ノ井」徒歩12分,,439.66m2（132.99坪）,,,7.2万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_20047817/,2026-02-01
土地,建築条件なし！お好きなハウスメーカーで建築できます☆,1080万円,愛知県一宮市大和町氏永字北海道,名鉄名古屋本線「島氏永」徒歩13分,,133.88m2（40.49坪）（登記）,,,26.7万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79025667/,2026-02-01
土地,☆既存宅地の為、どなたでも建築できます,1080万円,愛知県一宮市北方町北方字狐塚郷,ＪＲ東海道本線「木曽川」徒歩23分,,225.13m2（登記）,,,15.9万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79048695/,2026-02-01
土地,■建築条件なし！■2沿線利用可！名鉄一宮駅/尾張一宮駅バス16分！,1180万円,愛知県一宮市三条字通25番7、25番9,名鉄バス「中通り停」徒歩1分,,173.56m2（52.50坪）（実測）,,,22.5万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77644946/,2026-02-01
土地,●建築条件なし土地●解体更地渡し●周辺環境充実,1350万円,愛知県一宮市木曽川町三ツ法寺字辻前,名鉄尾西線「玉ノ井」徒歩13分,,208.17m2（62.97坪）,,,21.5万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78923543/,2026-02-01
土地,●整形地●更地渡し,1380万円,愛知県一宮市小信中島字新田前,名鉄尾西線「奥町」徒歩24分,,198.55m2（60.06坪）,,,23.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79230474/,2026-02-01
土地,【建築条件なし！】お好きな建築会社で夢のマイホーム計画ができる♪,1480万円,愛知県一宮市泉２,ＪＲ東海道本線「尾張一宮」徒歩17分,,146.84m2（登記）,,,33.4万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78665206/,2026-02-01
土地,●角地●整形地●建築条件なし,1498万円,愛知県一宮市丹羽字虚空蔵,ＪＲ東海道本線「尾張一宮」車4km,,186m2（56.26坪）,,,26.7万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77999718/,2026-02-01
土地,建築条件はありません。お好きな建築メーカーで建築いただけます！,1580万円,愛知県一宮市今伊勢町本神戸字東出,名鉄名古屋本線「今伊勢」徒歩16分,,154.98m2（46.88坪）（実測）,,,33.8万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78776968/,2026-02-01
土地,駅徒歩９分！閑静な住宅街の住宅用地。お好きな住宅メーカーで建てられます。,1599万円,愛知県一宮市今伊勢町宮後字北山中,名鉄名古屋本線「今伊勢」徒歩8分,,241m2（登記）,,,22.0万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76855111/,2026-02-01
土地,お好きなハウスメーカー・工務店で建物建築できます。,1780万円,愛知県一宮市今伊勢町馬寄字大日,名鉄名古屋本線「石刀」徒歩13分,,202.82m2（実測）,,,29.1万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79232802/,2026-02-01
土地,向山小学校！小学校まで徒歩約6分！建築条件なし！お好きな工務店で建築可能,2190万円,愛知県一宮市柳戸町２,名鉄名古屋本線「妙興寺」徒歩14分,,136.24m2（41.21坪）（登記）,,,53.2万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_20061701/,2026-02-01
土地,◆ハウスドゥ一宮中央◆建築条件なし！お好きなハウスメーカー・工務店で建築…,2300万円,愛知県一宮市東印田町,名鉄名古屋本線「名鉄一宮」徒歩25分,,145.67m2（44.06坪）（実測）,,,52.2万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79180523/,2026-02-01
土地,売るのも買うのもウチカエル！完成宅地にて上下水引込済神山小／中部中,2398万円,愛知県一宮市日光町,ＪＲ東海道本線「尾張一宮」徒歩24分,,216.32m2（65.43坪）（登記）,,,36.7万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_78592562/,2026-02-01
土地,●周辺環境充実●南側道路●新木曽川駅まで徒歩約11分●更地渡し,2600万円,愛知県一宮市木曽川町外割田字東郷前,名鉄名古屋本線「新木曽川」徒歩11分,,254.54m2（76.99坪）,,,33.8万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_75939228/,2026-02-01
土地,松山町 200万円,200万円,愛知県一宮市松山町,ＪＲ東海道本線「尾張一宮」バス20分停歩5分,,90.9m2（27.49坪）（登記）,,,7.3万円／坪,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77697959/,2026-02-01
